ID,Name,Sex,Age,Height,Weight,Team,NOC,Games,Season,City,Sport,Event,Medal,Games1,Games2
90447,Gordon Poole,M,22,195,68,Australis,AUS,2016 Summer,Summer,Rio de Janeiro,Swimming,"Swimming Men's 4 x 100 metres Medley Relay",Bronze,2016,Summer
90546,Benjamin Peake,F,25,172,60,Unitardis,GBR,2016 Summer,Summer,Rio de Janeiro,Trampolining,"Trampolining Women's Individual",Silver,2016,Summer
90547,Carolyn Simpson,F,29,188,77,Serbaris,SRB,2016 Summer,Summer,Rio de Janeiro,Basketball,"Basketball Women's Basketball",Bronze,2016,Summer
90604,Benjamin Watson,M,25,191,98,Unitonaris,USA,2016 Summer,Summer,Rio de Janeiro,Sailing,"Sailing Men's One Person Heavyweight Dinghy",Bronze,2016,Summer
90631,Kimberly Ince,F,24,158,50,Columbis,COL,2016 Summer,Summer,Rio de Janeiro,Cycling,"Cycling Women's BMX",Gold,2016,Summer
90729,Joan Springer,F,36,181,69,Spanion,ESP,2016 Summer,Summer,Rio de Janeiro,Basketball,"Basketball Women's Basketball",Silver,2016,Summer
90906,Emma Harris,M,21,191,72,Italion,ITA,2016 Summer,Summer,Rio de Janeiro,Swimming,"Swimming Men's 1,500 metres Freestyle",Gold,2016,Summer
90936,Nathan McLean,F,27,173,57,Chintara,CHN,2016 Summer,Summer,Rio de Janeiro,Rowing,"Rowing Women's Lightweight Double Sculls",Bronze,2016,Summer
91043,Nathan Randall,M,30,178,77,Chintara,CHN,2016 Summer,Summer,Rio de Janeiro,Shooting,"Shooting Men's Air Pistol, 10 metres",Bronze,2016,Summer
91146,Victor Kerr,F,26,175,64,Rusfara,RUS,2016 Summer,Summer,Rio de Janeiro,Water Polo,"Water Polo Women's Water Polo",Bronze,2016,Summer
91318,Jake Wright,F,29,172,70,Canadria,CAN,2016 Summer,Summer,Rio de Janeiro,Rugby Sevens,"Rugby Sevens Women's Rugby Sevens",Bronze,2016,Summer
91379,Leonard Hill,M,34,176,74,Argentara,ARG,2016 Summer,Summer,Rio de Janeiro,Hockey,"Hockey Men's Hockey",Gold,2016,Summer
91398,Nicholas Dyer,F,30,150,48,Argentara,ARG,2016 Summer,Summer,Rio de Janeiro,Judo,"Judo Women's Extra-Lightweight",Gold,2016,Summer
91521,Neil Bond,F,28,168,65,Koraris,KOR,2016 Summer,Summer,Rio de Janeiro,Golf,"Golf Women's Individual",Gold,2016,Summer
91583,Neil Hart,M,20,177,73,Koraris,KOR,2016 Summer,Summer,Rio de Janeiro,Fencing,"Fencing Men's epee, Individual",Gold,2016,Summer
91785,Ryan Fraser,F,26,170,70,Australis,AUS,2016 Summer,Summer,Rio de Janeiro,Rugby Sevens,"Rugby Sevens Women's Rugby Sevens",Gold,2016,Summer
91878,Keith Hughes,F,33,196,93,Spanion,ESP,2016 Summer,Summer,Rio de Janeiro,Basketball,"Basketball Women's Basketball",Silver,2016,Summer
91887,Kylie Watson,F,21,161,48,Rusfara,RUS,2016 Summer,Summer,Rio de Janeiro,Gymnastics,"Gymnastics Women's Team All-Around",Silver,2016,Summer
91887,Kylie Watson,F,21,161,48,Rusfara,RUS,2016 Summer,Summer,Rio de Janeiro,Gymnastics,"Gymnastics Women's Horse Vault",Silver,2016,Summer
92089,Alan Lambert,F,27,169,69,Rusfara,RUS,2016 Summer,Summer,Rio de Janeiro,Synchronized Swimming,"Synchronized Swimming Women's Team",Gold,2016,Summer
92193,Frank Rees,F,23,174,57,Netharis,NED,2016 Summer,Summer,Rio de Janeiro,Rowing,"Rowing Women's Lightweight Double Sculls",Gold,2016,Summer
92229,Karen Baker,F,30,176,66,Netharis,NED,2016 Summer,Summer,Rio de Janeiro,Hockey,"Hockey Women's Hockey",Silver,2016,Summer
92278,Jack Glover,M,34,195,90,Crothia,CRO,2016 Summer,Summer,Rio de Janeiro,Water Polo,"Water Polo Men's Water Polo",Silver,2016,Summer
92529,Abigail Powell,M,21,191,86,Unitardis,GBR,2016 Summer,Summer,Rio de Janeiro,Swimming,"Swimming Men's 100 metres Breaststroke",Gold,2016,Summer
92529,Abigail Powell,M,21,191,86,Unitardis,GBR,2016 Summer,Summer,Rio de Janeiro,Swimming,"Swimming Men's 4 x 100 metres Medley Relay",Silver,2016,Summer
92554,Liam Metcalfe,M,28,175,75,Francara,FRA,2016 Summer,Summer,Rio de Janeiro,Canoeing,"Canoeing Men's Canadian Doubles, Slalom",Bronze,2016,Summer
92618,Cameron Jackson,F,30,178,68,Denarion,DEN,2016 Summer,Summer,Rio de Janeiro,Badminton,"Badminton Women's Doubles",Silver,2016,Summer
92669,Penelope Welch,F,27,174,61,Denarion,DEN,2016 Summer,Summer,Rio de Janeiro,Swimming,"Swimming Women's 4 x 100 metres Medley Relay",Bronze,2016,Summer
92763,Emma Bell,M,23,177,82,Argentara,ARG,2016 Summer,Summer,Rio de Janeiro,Hockey,"Hockey Men's Hockey",Gold,2016,Summer
92787,Faith MacDonald,M,25,203,103,Germarion,GER,2016 Summer,Summer,Rio de Janeiro,Handball,"Handball Men's Handball",Bronze,2016,Summer
92831,Diane Fraser,F,21,169,67,Australis,AUS,2016 Summer,Summer,Rio de Janeiro,Rugby Sevens,"Rugby Sevens Women's Rugby Sevens",Gold,2016,Summer
92881,Emily Glover,M,46,173,93,Italion,ITA,2016 Summer,Summer,Rio de Janeiro,Shooting,"Shooting Men's Trap",Silver,2016,Summer
92992,Boris Baker,F,35,166,50,Canadria,CAN,2016 Summer,Summer,Rio de Janeiro,Cycling,"Cycling Women's Mountainbike, Cross-Country",Bronze,2016,Summer
93475,Richard Chapman,F,26,183,85,Crothia,CRO,2016 Summer,Summer,Rio de Janeiro,Athletics,"Athletics Women's Discus Throw",Gold,2016,Summer
93516,Joan Arnold,F,27,169,77,Rusfara,RUS,2016 Summer,Summer,Rio de Janeiro,Archery,"Archery Women's Team",Silver,2016,Summer
93605,James Hill,F,28,163,59,Unitonaris,USA,2016 Summer,Summer,Rio de Janeiro,Equestrianism,"Equestrianism Mixed Dressage, Team",Bronze,2016,Summer
93698,Dorothy Peters,M,31,180,88,Francara,FRA,2016 Summer,Summer,Rio de Janeiro,Cycling,"Cycling Men's Team Sprint",Bronze,2016,Summer
93779,Anthony Ross,F,28,172,64,Germarion,GER,2016 Summer,Summer,Rio de Janeiro,Football,"Football Women's Football",Gold,2016,Summer
93840,Sarah Taylor,M,51,173,68,Unitonaris,USA,2016 Summer,Summer,Rio de Janeiro,Equestrianism,"Equestrianism Mixed Dressage, Team",Bronze,2016,Summer
93890,Melanie Rutherford,M,27,188,80,Germarion,GER,2016 Summer,Summer,Rio de Janeiro,Football,"Football Men's Football",Silver,2016,Summer
93988,Anna Burgess,M,30,190,90,Crothia,CRO,2016 Summer,Summer,Rio de Janeiro,Water Polo,"Water Polo Men's Water Polo",Silver,2016,Summer
94043,Elizabeth Gray,M,22,198,125,Georgis,GEO,2016 Summer,Summer,Rio de Janeiro,Wrestling,"Wrestling Men's Super-Heavyweight, Freestyle",Bronze,2016,Summer
94066,Lucas Hemmings,F,25,190,74,Romara,ROU,2016 Summer,Summer,Rio de Janeiro,Rowing,"Rowing Women's Coxed Eights",Bronze,2016,Summer
94094,Dan Baker,M,25,164,62,Grethius,GRE,2016 Summer,Summer,Rio de Janeiro,Gymnastics,"Gymnastics Men's Rings",Gold,2016,Summer
94139,Lillian Martin,F,34,178,71,Rusfara,RUS,2016 Summer,Summer,Rio de Janeiro,Handball,"Handball Women's Handball",Gold,2016,Summer
94165,Samantha King,F,27,188,77,Serbaris,SRB,2016 Summer,Summer,Rio de Janeiro,Basketball,"Basketball Women's Basketball",Bronze,2016,Summer
94406,Lisa Davidson,M,31,193,91,Unitonaris,USA,2016 Summer,Summer,Rio de Janeiro,Swimming,"Swimming Men's 4 x 100 metres Freestyle Relay",Gold,2016,Summer
94406,Lisa Davidson,M,31,193,91,Unitonaris,USA,2016 Summer,Summer,Rio de Janeiro,Swimming,"Swimming Men's 4 x 200 metres Freestyle Relay",Gold,2016,Summer
94406,Lisa Davidson,M,31,193,91,Unitonaris,USA,2016 Summer,Summer,Rio de Janeiro,Swimming,"Swimming Men's 100 metres Butterfly",Silver,2016,Summer
94406,Lisa Davidson,M,31,193,91,Unitonaris,USA,2016 Summer,Summer,Rio de Janeiro,Swimming,"Swimming Men's 200 metres Butterfly",Gold,2016,Summer
94406,Lisa Davidson,M,31,193,91,Unitonaris,USA,2016 Summer,Summer,Rio de Janeiro,Swimming,"Swimming Men's 200 metres Individual Medley",Gold,2016,Summer
94406,Lisa Davidson,M,31,193,91,Unitonaris,USA,2016 Summer,Summer,Rio de Janeiro,Swimming,"Swimming Men's 4 x 100 metres Medley Relay",Gold,2016,Summer
94426,Anne Knox,F,25,164,67,Unitardis,GBR,2016 Summer,Summer,Rio de Janeiro,Athletics,"Athletics Women's 4 x 100 metres Relay",Bronze,2016,Summer
94549,Leonard Simpson,M,25,208,102,Italion,ITA,2016 Summer,Summer,Rio de Janeiro,Volleyball,"Volleyball Men's Volleyball",Silver,2016,Summer
94642,Boris White,F,31,169,57,Francara,FRA,2016 Summer,Summer,Rio de Janeiro,Sailing,"Sailing Women's Windsurfer",Gold,2016,Summer
94653,Julian Randall,M,22,183,57,Domaria,DOM,2016 Summer,Summer,Rio de Janeiro,Taekwondo,"Taekwondo Men's Flyweight",Bronze,2016,Summer
94685,Boris Davies,F,21,166,56,Germarion,GER,2016 Summer,Summer,Rio de Janeiro,Hockey,"Hockey Women's Hockey",Bronze,2016,Summer
94713,Austin White,M,20,188,86,Unitonaris,USA,2016 Summer,Summer,Rio de Janeiro,Swimming,"Swimming Men's 4 x 100 metres Freestyle Relay",Gold,2016,Summer
94824,Colin Underwood,M,31,197,97,Serbaris,SRB,2016 Summer,Summer,Rio de Janeiro,Water Polo,"Water Polo Men's Water Polo",Gold,2016,Summer
94825,Emily Wright,M,32,194,92,Serbaris,SRB,2016 Summer,Summer,Rio de Janeiro,Water Polo,"Water Polo Men's Water Polo",Gold,2016,Summer
94948,Alison Rutherford,F,27,181,66,Francara,FRA,2016 Summer,Summer,Rio de Janeiro,Handball,"Handball Women's Handball",Silver,2016,Summer
95300,Neil Allan,M,33,180,70,Italion,ITA,2016 Summer,Summer,Rio de Janeiro,Fencing,"Fencing Men's epee, Team",Silver,2016,Summer
95494,Stephen Fraser,M,28,181,80,Germarion,GER,2016 Summer,Summer,Rio de Janeiro,Sailing,"Sailing Men's Skiff",Bronze,2016,Summer
95532,Chloe Coleman,M,30,191,95,Unitonaris,USA,2016 Summer,Summer,Rio de Janeiro,Swimming,"Swimming Men's 100 metres Backstroke",Bronze,2016,Summer
95532,Chloe Coleman,M,30,191,95,Unitonaris,USA,2016 Summer,Summer,Rio de Janeiro,Swimming,"Swimming Men's 4 x 100 metres Medley Relay",Gold,2016,Summer
95862,Amanda Chapman,F,30,180,84,Unitonaris,USA,2016 Summer,Summer,Rio de Janeiro,Rowing,"Rowing Women's Coxed Eights",Gold,2016,Summer
95933,Kylie Hamilton,F,28,178,68,Belatris,BLR,2016 Summer,Summer,Rio de Janeiro,Canoeing,"Canoeing Women's Kayak Fours, 500 metres",Bronze,2016,Summer
95988,Donna Wallace,F,23,174,76,Italion,ITA,2016 Summer,Summer,Rio de Janeiro,Water Polo,"Water Polo Women's Water Polo",Silver,2016,Summer
96112,Sally Turner,F,27,178,62,Romara,ROU,2016 Summer,Summer,Rio de Janeiro,Fencing,"Fencing Women's epee, Team",Gold,2016,Summer
96123,Gavin Metcalfe,F,20,185,72,Romara,ROU,2016 Summer,Summer,Rio de Janeiro,Rowing,"Rowing Women's Coxed Eights",Bronze,2016,Summer
96166,Maria Rees,F,27,172,67,Belatris,BLR,2016 Summer,Summer,Rio de Janeiro,Canoeing,"Canoeing Women's Kayak Fours, 500 metres",Bronze,2016,Summer
96211,Sally MacLeod,F,30,178,65,Serbaris,SRB,2016 Summer,Summer,Rio de Janeiro,Volleyball,"Volleyball Women's Volleyball",Silver,2016,Summer
96229,Alexandra Hemmings,F,25,174,65,Germarion,GER,2016 Summer,Summer,Rio de Janeiro,Football,"Football Women's Football",Gold,2016,Summer
96287,Sue Sharp,M,25,190,92,Francara,FRA,2016 Summer,Summer,Rio de Janeiro,Handball,"Handball Men's Handball",Silver,2016,Summer
96399,Alison Greene,F,25,158,58,Unitonaris,USA,2016 Summer,Summer,Rio de Janeiro,Cycling,"Cycling Women's BMX",Silver,2016,Summer
96466,Luke Howard,F,35,165,60,Finloris,FIN,2016 Summer,Summer,Rio de Janeiro,Boxing,"Boxing Women's Lightweight",Bronze,2016,Summer
96508,Adrian Grant,M,20,185,77,Australis,AUS,2016 Summer,Summer,Rio de Janeiro,Archery,"Archery Men's Team",Bronze,2016,Summer
96614,Anne Greene,M,33,191,93,Jamara,JAM,2016 Summer,Summer,Rio de Janeiro,Athletics,"Athletics Men's 4 x 100 metres Relay",Gold,2016,Summer
96660,Natalie Butler,F,28,173,70,Nezarion,NZL,2016 Summer,Summer,Rio de Janeiro,Sailing,"Sailing Women's Two Person Dinghy",Silver,2016,Summer
96858,Isaac Vaughan,M,23,180,76,Unitonaris,USA,2016 Summer,Summer,Rio de Janeiro,Swimming,"Swimming Men's 200 metres Breaststroke",Silver,2016,Summer
96871,Brian Slater,M,33,184,87,Italion,ITA,2016 Summer,Summer,Rio de Janeiro,Water Polo,"Water Polo Men's Water Polo",Bronze,2016,Summer
96872,Megan Bond,M,22,189,93,Italion,ITA,2016 Summer,Summer,Rio de Janeiro,Water Polo,"Water Polo Men's Water Polo",Bronze,2016,Summer
96957,Trevor Short,M,38,194,89,Unitonaris,USA,2016 Summer,Summer,Rio de Janeiro,Volleyball,"Volleyball Men's Volleyball",Bronze,2016,Summer
97025,Max Thomson,F,21,163,65,Canadria,CAN,2016 Summer,Summer,Rio de Janeiro,Football,"Football Women's Football",Bronze,2016,Summer
97082,Andrea Hardacre,M,29,200,106,Serbaris,SRB,2016 Summer,Summer,Rio de Janeiro,Water Polo,"Water Polo Men's Water Polo",Gold,2016,Summer
97152,Victor McLean,F,25,176,70,Rusfara,RUS,2016 Summer,Summer,Rio de Janeiro,Water Polo,"Water Polo Women's Water Polo",Bronze,2016,Summer
97153,Victor Rees,F,22,171,54,Rusfara,RUS,2016 Summer,Summer,Rio de Janeiro,Synchronized Swimming,"Synchronized Swimming Women's Team",Gold,2016,Summer
97182,Emma Kelly,M,21,182,78,Germarion,GER,2016 Summer,Summer,Rio de Janeiro,Football,"Football Men's Football",Silver,2016,Summer
97242,Kimberly Peters,F,22,165,52,Francara,FRA,2016 Summer,Summer,Rio de Janeiro,Handball,"Handball Women's Handball",Silver,2016,Summer
97262,Ian Berry,M,23,173,69,Czevos,CZE,2016 Summer,Summer,Rio de Janeiro,Canoeing,"Canoeing Men's Kayak Singles, Slalom",Bronze,2016,Summer
97449,Madeleine Lewis,F,22,170,64,Puerion,PUR,2016 Summer,Summer,Rio de Janeiro,Tennis,"Tennis Women's Singles",Gold,2016,Summer
97740,David Alsop,M,25,188,100,Azurian,AZE,2016 Summer,Summer,Rio de Janeiro,Judo,"Judo Men's Half-Heavyweight",Silver,2016,Summer
97745,Una Paige,M,33,180,97,Azurian,AZE,2016 Summer,Summer,Rio de Janeiro,Wrestling,"Wrestling Men's Heavyweight, Freestyle",Silver,2016,Summer
97771,Olivia Baker,M,30,170,65,Chintara,CHN,2016 Summer,Summer,Rio de Janeiro,Diving,"Diving Men's Synchronized Springboard",Bronze,2016,Summer
97801,Owen Ogden,M,26,187,78,Denarion,DEN,2016 Summer,Summer,Rio de Janeiro,Cycling,"Cycling Men's Team Pursuit, 4,000 metres",Bronze,2016,Summer
97843,Dan King,F,25,168,61,Italion,ITA,2016 Summer,Summer,Rio de Janeiro,Water Polo,"Water Polo Women's Water Polo",Silver,2016,Summer
97845,Gavin Hudson,M,22,175,85,Brazion,BRA,2016 Summer,Summer,Rio de Janeiro,Canoeing,"Canoeing Men's Canadian Singles, 200 metres",Bronze,2016,Summer
97845,Gavin Hudson,M,22,175,85,Brazion,BRA,2016 Summer,Summer,Rio de Janeiro,Canoeing,"Canoeing Men's Canadian Singles, 1,000 metres",Silver,2016,Summer
97845,Gavin Hudson,M,22,175,85,Brazion,BRA,2016 Summer,Summer,Rio de Janeiro,Canoeing,"Canoeing Men's Canadian Doubles, 1,000 metres",Silver,2016,Summer
97848,Rebecca King,F,27,169,62,Unitardis,GBR,2016 Summer,Summer,Rio de Janeiro,Hockey,"Hockey Women's Hockey",Gold,2016,Summer
97865,Adrian Knox,F,24,175,55,Spanion,ESP,2016 Summer,Summer,Rio de Janeiro,Rhythmic Gymnastics,"Rhythmic Gymnastics Women's Group",Silver,2016,Summer
97884,Joanne Rampling,F,20,185,74,Spanion,ESP,2016 Summer,Summer,Rio de Janeiro,Basketball,"Basketball Women's Basketball",Silver,2016,Summer
97921,Paul Allan,F,20,176,66,Canadria,CAN,2016 Summer,Summer,Rio de Janeiro,Football,"Football Women's Football",Bronze,2016,Summer
97978,Harry Cornish,M,20,189,85,Francara,FRA,2016 Summer,Summer,Rio de Janeiro,Shooting,"Shooting Men's Rapid-Fire Pistol, 25 metres",Silver,2016,Summer
97981,Alison Ball,F,24,173,64,Australis,AUS,2016 Summer,Summer,Rio de Janeiro,Rugby Sevens,"Rugby Sevens Women's Rugby Sevens",Gold,2016,Summer
98057,Madeleine Ferguson,M,23,180,69,Morocarion,MAR,2016 Summer,Summer,Rio de Janeiro,Boxing,"Boxing Men's Welterweight",Bronze,2016,Summer
98148,Dominic Hill,F,27,170,70,Italion,ITA,2016 Summer,Summer,Rio de Janeiro,Water Polo,"Water Polo Women's Water Polo",Silver,2016,Summer
98178,Simon Terry,F,28,170,60,Serbaris,SRB,2016 Summer,Summer,Rio de Janeiro,Basketball,"Basketball Women's Basketball",Bronze,2016,Summer
98227,Luke Morgan,M,28,213,130,Serbaris,SRB,2016 Summer,Summer,Rio de Janeiro,Basketball,"Basketball Men's Basketball",Silver,2016,Summer
98283,Olivia McGrath,M,23,172,65,Brazion,BRA,2016 Summer,Summer,Rio de Janeiro,Football,"Football Men's Football",Gold,2016,Summer
98343,Evan May,M,27,165,62,Iranorion,IRI,2016 Summer,Summer,Rio de Janeiro,Wrestling,"Wrestling Men's Featherweight, Freestyle",Bronze,2016,Summer
98419,Emma Roberts,M,30,187,71,Francara,FRA,2016 Summer,Summer,Rio de Janeiro,Rowing,"Rowing Men's Lightweight Coxless Fours",Bronze,2016,Summer
98437,Alexandra Hill,F,22,157,52,Unitonaris,USA,2016 Summer,Summer,Rio de Janeiro,Gymnastics,"Gymnastics Women's Individual All-Around",Silver,2016,Summer
98437,Alexandra Hill,F,22,157,52,Unitonaris,USA,2016 Summer,Summer,Rio de Janeiro,Gymnastics,"Gymnastics Women's Team All-Around",Gold,2016,Summer
98437,Alexandra Hill,F,22,157,52,Unitonaris,USA,2016 Summer,Summer,Rio de Janeiro,Gymnastics,"Gymnastics Women's Floor Exercise",Silver,2016,Summer
98448,Alison Peters,M,33,190,95,Estorion,EST,2016 Summer,Summer,Rio de Janeiro,Rowing,"Rowing Men's Quadruple Sculls",Bronze,2016,Summer
98495,Megan Skinner,M,22,176,77,Kazaris,KAZ,2016 Summer,Summer,Rio de Janeiro,Weightlifting,"Weightlifting Men's Middleweight",Gold,2016,Summer
98552,Owen Burgess,M,32,193,84,Unitonaris-1,USA,2016 Summer,Summer,Rio de Janeiro,Tennis,Tennis Mixed Doubles,Silver,2016,Summer
98590,Connor James,M,30,184,90,Lithuor,LTU,2016 Summer,Summer,Rio de Janeiro,Canoeing,"Canoeing Men's Kayak Doubles, 200 metres",Bronze,2016,Summer
98637,Bernadette Parsons,M,22,178,65,Columbis,COL,2016 Summer,Summer,Rio de Janeiro,Cycling,"Cycling Men's BMX",Bronze,2016,Summer
98669,Peter Ferguson,M,22,165,56,Cubaris,CUB,2016 Summer,Summer,Rio de Janeiro,Boxing,"Boxing Men's Bantamweight",Gold,2016,Summer
98692,Samantha Smith,M,25,170,65,Rusfara,RUS,2016 Summer,Summer,Rio de Janeiro,Wrestling,"Wrestling Men's Welterweight, Freestyle",Gold,2016,Summer
98886,Stephen Duncan,M,30,198,101,Unitardis,GBR,2016 Summer,Summer,Rio de Janeiro,Rowing,"Rowing Men's Coxed Eights",Gold,2016,Summer
98909,Robert Roberts,M,23,193,98,Serbaris,SRB,2016 Summer,Summer,Rio de Janeiro,Water Polo,"Water Polo Men's Water Polo",Gold,2016,Summer
98982,Lucas Wright,F,25,191,72,Serbaris,SRB,2016 Summer,Summer,Rio de Janeiro,Volleyball,"Volleyball Women's Volleyball",Silver,2016,Summer
99021,Faith Burgess,F,22,187,79,Denarion,DEN,2016 Summer,Summer,Rio de Janeiro,Rowing,"Rowing Women's Coxless Pairs",Bronze,2016,Summer
99165,Piers Dyer,M,34,179,82,Germarion,GER,2016 Summer,Summer,Rio de Janeiro,Canoeing,"Canoeing Men's Kayak Singles, 200 metres",Bronze,2016,Summer
99232,Theresa Slater,M,26,171,81,Fijarion,FIJ,2016 Summer,Summer,Rio de Janeiro,Rugby Sevens,"Rugby Sevens Men's Rugby Sevens",Gold,2016,Summer
99237,Robert Ross,M,24,189,105,Fijarion,FIJ,2016 Summer,Summer,Rio de Janeiro,Rugby Sevens,"Rugby Sevens Men's Rugby Sevens",Gold,2016,Summer
99281,Alexandra Payne,M,21,172,78,Francara,FRA,2016 Summer,Summer,Rio de Janeiro,Shooting,"Shooting Men's Small-Bore Rifle, Three Positions, 50 metres",Bronze,2016,Summer
99485,Andrea King,M,32,193,83,Hungaris,HUN,2016 Summer,Summer,Rio de Janeiro,Fencing,"Fencing Men's epee, Team",Bronze,2016,Summer
99523,Nicholas Sutherland,M,35,197,100,Unitardis,GBR,2016 Summer,Summer,Rio de Janeiro,Rowing,"Rowing Men's Coxed Eights",Gold,2016,Summer
99538,Benjamin Bower,F,29,173,61,Unitonaris,USA,2016 Summer,Summer,Rio de Janeiro,Athletics,"Athletics Women's Long Jump",Silver,2016,Summer
99568,Deirdre Bower,F,28,188,81,Unitonaris,USA,2016 Summer,Summer,Rio de Janeiro,Rowing,"Rowing Women's Coxed Eights",Gold,2016,Summer
99679,Steven Murray,M,28,188,87,Germarion,GER,2016 Summer,Summer,Rio de Janeiro,Handball,"Handball Men's Handball",Bronze,2016,Summer
99780,Lillian Hodges,M,27,195,98,Germarion,GER,2016 Summer,Summer,Rio de Janeiro,Rowing,"Rowing Men's Coxed Eights",Silver,2016,Summer
99859,Brian Wallace,M,29,183,93,Germarion,GER,2016 Summer,Summer,Rio de Janeiro,Shooting,"Shooting Men's Rapid-Fire Pistol, 25 metres",Gold,2016,Summer
99913,Paul James,F,28,167,51,Chintara,CHN,2016 Summer,Summer,Rio de Janeiro,Boxing,"Boxing Women's Flyweight",Bronze,2016,Summer
99924,Paul Mackay,F,15,162,49,Chintara,CHN,2016 Summer,Summer,Rio de Janeiro,Diving,"Diving Women's Platform",Gold,2016,Summer
99942,Paul Rees,M,28,186,90,Brazion,BRA,2016 Summer,Summer,Rio de Janeiro,Football,"Football Men's Football",Gold,2016,Summer
99971,Lillian Black,M,22,186,90,Germarion,GER,2016 Summer,Summer,Rio de Janeiro,Canoeing,"Canoeing Men's Kayak Doubles, 1,000 metres",Gold,2016,Summer
99971,Lillian Black,M,22,186,90,Germarion,GER,2016 Summer,Summer,Rio de Janeiro,Canoeing,"Canoeing Men's Kayak Fours, 1,000 metres",Gold,2016,Summer
100032,Peter Randall,M,28,184,80,Unitardis,GBR,2016 Summer,Summer,Rio de Janeiro,Swimming,"Swimming Men's 4 x 200 metres Freestyle Relay",Silver,2016,Summer
100192,Julia Vaughan,M,33,177,74,Argentara,ARG,2016 Summer,Summer,Rio de Janeiro,Hockey,"Hockey Men's Hockey",Gold,2016,Summer
100193,Leonard Hodges,M,31,178,72,Argentara,ARG,2016 Summer,Summer,Rio de Janeiro,Hockey,"Hockey Men's Hockey",Gold,2016,Summer
100219,Dominic McGrath,M,36,205,109,Spanion,ESP,2016 Summer,Summer,Rio de Janeiro,Basketball,"Basketball Men's Basketball",Bronze,2016,Summer
100264,Jessica Martin,F,32,181,71,Germarion,GER,2016 Summer,Summer,Rio de Janeiro,Hockey,"Hockey Women's Hockey",Bronze,2016,Summer
100289,Ella Chapman,M,30,185,100,Iranorion,IRI,2016 Summer,Summer,Rio de Janeiro,Wrestling,"Wrestling Men's Heavyweight, Greco-Roman",Bronze,2016,Summer
100315,Jennifer Hart,F,37,163,82,Unitonaris,USA,2016 Summer,Summer,Rio de Janeiro,Shooting,"Shooting Women's Skeet",Bronze,2016,Summer
100351,Penelope Edmunds,M,31,155,54,North Korea,PRK,2016 Summer,Summer,Rio de Janeiro,Gymnastics,"Gymnastics Men's Horse Vault",Gold,2016,Summer
100566,Faith Grant,F,34,165,55,Unitardis,GBR,2016 Summer,Summer,Rio de Janeiro,Hockey,"Hockey Women's Hockey",Gold,2016,Summer
100567,Jan Chapman,F,36,171,66,Unitardis,GBR,2016 Summer,Summer,Rio de Janeiro,Hockey,"Hockey Women's Hockey",Gold,2016,Summer
100714,Joseph Nolan,F,32,175,66,Norvarion,NOR,2016 Summer,Summer,Rio de Janeiro,Handball,"Handball Women's Handball",Bronze,2016,Summer
